tt,staname,stla,stlo,stel,evtname,evla,evlo,evel,period,weight,dist,vel
39.620711,MX20,24.1500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,5.0000,1.0000,103.8277,2.620541
23.490577,MX21,24.5750,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,5.0000,1.0000,63.8282,2.717182
15.355071,MX22,25.0000,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,5.0000,1.0000,42.8301,2.789315
23.543802,MX23,25.4250,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,5.0000,1.0000,63.7287,2.706814
39.687757,MX24,25.8500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,5.0000,1.0000,103.7054,2.613033
19.227392,MX19,25.8500,103.4250,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,47.2578,2.457840
55.980138,MX20,24.1500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,148.1228,2.645988
38.516512,MX21,24.5750,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,103.7669,2.694090
23.875270,MX22,25.0000,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,63.7287,2.669234
16.803234,MX23,25.4250,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,42.6808,2.540036
25.540665,MX24,25.8500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,5.0000,1.0000,63.6278,2.491236
74.694406,MX20,24.1500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,5.0000,1.0000,193.8222,2.594869
56.832757,MX21,24.5750,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,5.0000,1.0000,148.0799,2.605538
40.517270,MX22,25.0000,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,5.0000,1.0000,103.7054,2.559536
25.521120,MX23,25.4250,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,5.0000,1.0000,63.6278,2.493143
16.669204,MX24,25.8500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,5.0000,1.0000,42.5291,2.551360
18.359839,MX21,24.5750,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,5.0000,1.0000,47.2578,2.573979
36.132455,MX22,25.0000,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,5.0000,1.0000,94.5157,2.615811
53.948545,MX23,25.4250,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,5.0000,1.0000,141.7735,2.627940
72.310827,MX24,25.8500,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,5.0000,1.0000,189.0314,2.614150
17.784703,MX22,25.0000,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,5.0000,1.0000,47.2578,2.657219
35.589758,MX23,25.4250,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,5.0000,1.0000,94.5157,2.655699
53.948170,MX24,25.8500,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,5.0000,1.0000,141.7735,2.627958
17.815990,MX23,25.4250,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,5.0000,1.0000,47.2578,2.652552
36.161339,MX24,25.8500,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,5.0000,1.0000,94.5157,2.613722
18.361514,MX24,25.8500,103.8500,0.0000,MX23,25.4250,103.8500,0.0000,5.0000,1.0000,47.2578,2.573744
16.749114,MX01,24.5750,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,47.2578,2.821513
34.158311,MX02,25.0000,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,94.5157,2.766990
51.484300,MX03,25.4250,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,141.7735,2.753724
68.229322,MX04,25.8500,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,189.0314,2.770530
15.118529,MX05,24.1500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,43.1217,2.852242
22.069466,MX06,24.5750,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,63.9263,2.896593
37.669926,MX07,25.0000,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,103.8277,2.756249
54.321030,MX08,25.4250,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,148.1228,2.726803
69.777464,MX09,25.8500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,193.8222,2.777720
30.376833,MX10,24.1500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,86.2433,2.839114
34.097246,MX11,24.5750,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,98.2158,2.880460
45.461900,MX12,25.0000,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,127.7541,2.810135
60.275993,MX13,25.4250,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,165.7172,2.749307
75.423537,MX14,25.8500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,207.5322,2.751558
46.474286,MX15,24.1500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,129.3647,2.783576
48.985929,MX16,24.5750,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,137.5230,2.807397
55.841406,MX17,25.0000,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,159.8621,2.862788
68.278729,MX18,25.4250,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,191.4816,2.804411
83.785377,MX19,25.8500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,228.5619,2.727945
62.636383,MX20,24.1500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,172.4858,2.753764
64.783698,MX21,24.5750,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,178.5642,2.756313
68.624471,MX22,25.0000,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,196.1746,2.858669
78.252656,MX23,25.4250,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,222.5968,2.844590
92.322474,MX24,25.8500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,5.5000,1.0000,255.1072,2.763218
17.404638,MX02,25.0000,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,47.2578,2.715244
34.732623,MX03,25.4250,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,94.5157,2.721237
51.482524,MX04,25.8500,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,141.7735,2.753819
22.047320,MX05,24.1500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,63.9263,2.899503
15.171103,MX06,24.5750,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,42.9771,2.832826
24.067392,MX07,25.0000,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,63.8282,2.652060
38.778852,MX08,25.4250,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,103.7669,2.675864
53.571632,MX09,25.8500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,148.0799,2.764148
34.115437,MX10,24.1500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,98.2158,2.878925
30.443021,MX11,24.5750,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,85.9541,2.823442
36.284825,MX12,25.0000,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,97.9603,2.699758
47.834893,MX13,25.4250,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,127.5565,2.666599
60.811029,MX14,25.8500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,165.5640,2.722598
49.139067,MX15,24.1500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,137.5230,2.798648
46.399838,MX16,24.5750,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,128.9309,2.778693
49.219784,MX17,25.0000,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,137.1123,2.785715
58.999765,MX18,25.4250,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,159.5067,2.703514
71.798479,MX19,25.8500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,191.1831,2.662774
65.052136,MX20,24.1500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,178.5642,2.744939
62.381669,MX21,24.5750,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,171.9074,2.755735
63.116254,MX22,25.0000,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,178.0018,2.820222
70.853513,MX23,25.4250,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,195.6596,2.761467
83.288825,MX24,25.8500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,5.5000,1.0000,222.1402,2.667106
17.370250,MX03,25.4250,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,47.2578,2.720620
34.118313,MX04,25.8500,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,94.5157,2.770233
36.974949,MX05,24.1500,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,103.8277,2.808055
23.727719,MX06,24.5750,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,63.8282,2.690026
16.641898,MX07,25.0000,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,42.8301,2.573633
23.576475,MX08,25.4250,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,63.7287,2.703063
36.860430,MX09,25.8500,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,103.7054,2.813462
46.097237,MX10,24.1500,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,127.7541,2.771404
36.677044,MX11,24.5750,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,97.9603,2.670888
32.922489,MX12,25.0000,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,85.6602,2.601874
36.425596,MX13,25.4250,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,97.7008,2.682203
45.809915,MX14,25.8500,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,127.3561,2.780099
59.366541,MX15,24.1500,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,159.8621,2.692798
51.444872,MX16,24.5750,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,137.1123,2.665228
47.763197,MX17,25.0000,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,128.4900,2.690146
51.243512,MX18,25.4250,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,136.6952,2.667560
58.851900,MX19,25.8500,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,159.1460,2.704179
74.033895,MX20,24.1500,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,196.1746,2.649795
66.156514,MX21,24.5750,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,178.0018,2.690617
62.440494,MX22,25.0000,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,171.3195,2.743724
66.044995,MX23,25.4250,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,177.4306,2.686510
73.406517,MX24,25.8500,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,5.5000,1.0000,195.1368,2.658304
16.746643,MX04,25.8500,102.1500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,47.2578,2.821929
53.625375,MX05,24.1500,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,148.1228,2.762177
38.823861,MX06,24.5750,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,103.7669,2.672762
23.923187,MX07,25.0000,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,63.7287,2.663888
14.987267,MX08,25.4250,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,42.6808,2.847805
21.957700,MX09,25.8500,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,63.6278,2.897745
60.936641,MX10,24.1500,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,165.7172,2.719501
47.784073,MX11,24.5750,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,127.5565,2.669435
36.013846,MX12,25.0000,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,97.7008,2.712869
30.099198,MX13,25.4250,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,85.3615,2.836006
33.825370,MX14,25.8500,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,97.4375,2.880604
71.918400,MX15,24.1500,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,191.4816,2.662485
58.724610,MX16,24.5750,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,159.5067,2.716182
48.908025,MX17,25.0000,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,136.6952,2.794944
46.013759,MX18,25.4250,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,128.0420,2.782689
48.563683,MX19,25.8500,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,136.2716,2.806039
83.132202,MX20,24.1500,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,222.5968,2.677624
70.507652,MX21,24.5750,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,195.6596,2.775013
62.811145,MX22,25.0000,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,177.4306,2.824826
61.990462,MX23,25.4250,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,170.7222,2.754007
64.207887,MX24,25.8500,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,5.5000,1.0000,176.8504,2.754340
69.790738,MX05,24.1500,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,193.8222,2.777191
54.310556,MX06,24.5750,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,148.0799,2.726540
37.506524,MX07,25.0000,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,103.7054,2.764996
21.945347,MX08,25.4250,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,63.6278,2.899376
14.988899,MX09,25.8500,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,42.5291,2.837376
75.402177,MX10,24.1500,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,207.5322,2.752338
60.112029,MX11,24.5750,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,165.5640,2.754257
45.214991,MX12,25.0000,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,127.3561,2.816679
33.839448,MX13,25.4250,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,97.4375,2.879405
30.091255,MX14,25.8500,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,85.0582,2.826674
83.637076,MX15,24.1500,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,228.5619,2.732782
67.965644,MX16,24.5750,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,191.1831,2.812938
55.599194,MX17,25.0000,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,159.1460,2.862380
48.663173,MX18,25.4250,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,136.2716,2.800302
45.900153,MX19,25.8500,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,127.5870,2.779663
92.053247,MX20,24.1500,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,255.1072,2.771300
77.955717,MX21,24.5750,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,222.1402,2.849568
68.403003,MX22,25.0000,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,195.1368,2.852752
64.384152,MX23,25.4250,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,176.8504,2.746799
61.740085,MX24,25.8500,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,5.5000,1.0000,170.1154,2.755348
16.154634,MX06,24.5750,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,47.2578,2.925343
33.982222,MX07,25.0000,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,94.5157,2.781327
51.640998,MX08,25.4250,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,141.7735,2.745368
67.783882,MX09,25.8500,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,189.0314,2.788736
15.284089,MX10,24.1500,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,43.1217,2.821346
22.388876,MX11,24.5750,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,63.9263,2.855269
36.852490,MX12,25.0000,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,103.8277,2.817386
53.313491,MX13,25.4250,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,148.1228,2.778336
69.952688,MX14,25.8500,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,193.8222,2.770762
31.383759,MX15,24.1500,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,86.2433,2.748023
35.695301,MX16,24.5750,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,98.2158,2.751504
44.870658,MX17,25.0000,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,127.7541,2.847163
58.736439,MX18,25.4250,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,165.7172,2.821370
75.482625,MX19,25.8500,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,207.5322,2.749404
47.518701,MX20,24.1500,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,129.3647,2.722396
50.968625,MX21,24.5750,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,137.5230,2.698189
56.664129,MX22,25.0000,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,159.8621,2.821222
67.423841,MX23,25.4250,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,191.4816,2.839969
82.256198,MX24,25.8500,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,5.5000,1.0000,228.5619,2.778658
17.811180,MX07,25.0000,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,47.2578,2.653269
35.482621,MX08,25.4250,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,94.5157,2.663718
51.637580,MX09,25.8500,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,141.7735,2.745549
22.416727,MX10,24.1500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,63.9263,2.851721
15.307160,MX11,24.5750,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,42.9771,2.807647
23.408709,MX12,25.0000,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,63.8282,2.726685
38.463818,MX13,25.4250,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,103.7669,2.697781
54.483628,MX14,25.8500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,148.0799,2.717879
35.823822,MX15,24.1500,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,98.2158,2.741633
31.263871,MX16,24.5750,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,85.9541,2.749311
34.765878,MX17,25.0000,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,97.9603,2.817713
46.308473,MX18,25.4250,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,127.5565,2.754496
61.729939,MX19,25.8500,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,165.5640,2.682070
51.154410,MX20,24.1500,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,137.5230,2.688389
47.216024,MX21,24.5750,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,128.9309,2.730660
48.291184,MX22,25.0000,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,137.1123,2.839282
56.863121,MX23,25.4250,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,159.5067,2.805099
70.460950,MX24,25.8500,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,5.5000,1.0000,191.1831,2.713321
17.717733,MX08,25.4250,102.5750,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,47.2578,2.667262
33.882881,MX09,25.8500,102.5750,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,94.5157,2.789482
38.023686,MX10,24.1500,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,103.8277,2.730606
23.952717,MX11,24.5750,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,63.8282,2.664757
16.308607,MX12,25.0000,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,42.8301,2.626229
23.855845,MX13,25.4250,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,63.7287,2.671408
37.875004,MX14,25.8500,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,103.7054,2.738096
48.132338,MX15,24.1500,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,127.7541,2.654225
36.424242,MX16,24.5750,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,97.9603,2.689425
31.156534,MX17,25.0000,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,85.6602,2.749348
36.389731,MX18,25.4250,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,97.7008,2.684846
47.871410,MX19,25.8500,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,127.3561,2.660379
60.468654,MX20,24.1500,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,159.8621,2.643719
50.172278,MX21,24.5750,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,137.1123,2.732830
45.832930,MX22,25.0000,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,128.4900,2.803442
50.181383,MX23,25.4250,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,136.6952,2.724022
60.225932,MX24,25.8500,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,5.5000,1.0000,159.1460,2.642484
16.149232,MX09,25.8500,102.5750,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,47.2578,2.926321
54.470303,MX10,24.1500,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,148.1228,2.719331
38.387409,MX11,24.5750,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,103.7669,2.703151
23.276264,MX12,25.0000,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,63.7287,2.737926
15.144971,MX13,25.4250,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,42.6808,2.818151
22.284336,MX14,25.8500,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,63.6278,2.855271
61.677074,MX15,24.1500,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,165.7172,2.686853
46.114474,MX16,24.5750,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,127.5565,2.766083
34.625088,MX17,25.0000,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,97.7008,2.821677
31.061156,MX18,25.4250,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,85.3615,2.748176
35.432350,MX19,25.8500,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,97.4375,2.749958
70.318009,MX20,24.1500,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,191.4816,2.723081
56.670148,MX21,24.5750,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,159.5067,2.814651
48.165215,MX22,25.0000,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,136.6952,2.838048
47.010400,MX23,25.4250,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,128.0420,2.723695
50.538682,MX24,25.8500,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,5.5000,1.0000,136.2716,2.696382
69.924520,MX10,24.1500,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,193.8222,2.771878
53.246736,MX11,24.5750,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,148.0799,2.781014
36.770993,MX12,25.0000,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,103.7054,2.820305
22.303932,MX13,25.4250,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,63.6278,2.852762
15.129123,MX14,25.8500,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,42.5291,2.811078
75.405133,MX15,24.1500,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,207.5322,2.752230
58.589690,MX16,24.5750,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,165.5640,2.825821
44.811046,MX17,25.0000,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,127.3561,2.842070
35.515255,MX18,25.4250,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,97.4375,2.743539
30.938497,MX19,25.8500,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,85.0582,2.749266
82.146052,MX20,24.1500,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,228.5619,2.782384
67.314688,MX21,24.5750,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,191.1831,2.840140
56.609779,MX22,25.0000,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,159.1460,2.811282
50.657734,MX23,25.4250,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,136.2716,2.690045
46.750512,MX24,25.8500,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,5.5000,1.0000,127.5870,2.729103
