tt,stla,stlo,evla,evlo,dist,evtname,staname,period,weight,vel
29.7124620884,19.541178,-155.644036,19.51702,-154.861137,82.2124025006,ERZ4,ALEP,5.5,1,2.7669333579964897
15.2124658503,19.8868,-155.34,19.529823,-155.456467,41.3609616678,PLAD,KKUD,5.5,1,2.7188860816397056
12.012477217,19.155413,-155.462112,19.395368,-155.273643,33.1364765856,RIMD,PPLD,5.5,1,2.758504843506002
21.7125,19.402438,-155.07508,19.7573,-155.5326,62.0282755662,POHA,KUPD,5.5,1,2.8568002563592403
12.5125,19.296253,-155.30748,19.466578,-155.58107,34.3730733163,WILD,HLPD,5.5,1,2.7470987665374627
25.4125,19.450382,-155.524977,19.51702,-154.861137,70.0818641302,ERZ4,ELEP,5.5,1,2.7577713381288738
27.5126095487,19.155413,-155.462112,19.7033,-155.080597,72.6888285802,HILB,PPLD,5.5,1,2.642018687886865
41.8123804684,19.50711,-154.82088,19.68466,-155.835697,108.264827595,HUAD,ERZ3,5.5,1,2.5893007377760253
27.4124899908,19.237503,-155.397507,19.8868,-155.34,72.1293138726,KKUD,HTCD,5.5,1,2.6312572807799497
24.7123877506,19.68466,-155.835697,19.46017,-155.27533,63.8333627378,RSDD,HUAD,5.5,1,2.5830511961050857
12.0127060308,19.460442,-154.950189,19.386532,-155.281715,35.7661354436,OTLD,KIND,5.5,1,2.9773587526322003
13.7125,19.373785,-155.2155,19.466578,-155.58107,39.7442713172,WILD,PAUD,5.5,1,2.898397179011851
24.112426112,19.460442,-154.950189,19.451827,-155.602737,68.5253027635,SWRD,KIND,5.5,1,2.841908252832223
16.6126654625,19.602682,-155.483002,19.28123,-155.224645,44.7466730114,POLD,HSSD,5.5,1,2.6935276047306966
22.7125,19.451827,-155.602737,19.7033,-155.080597,61.451606995,HILB,SWRD,5.5,1,2.705629366868465
15.8125620011,19.155413,-155.462112,19.38486,-155.12543,43.5626962018,STCD,PPLD,5.5,1,2.754942317302507
26.0125355907,19.8868,-155.34,19.28123,-155.224645,68.1198669374,POLD,KKUD,5.5,1,2.6187322915861464
11.5126012,19.371567,-155.263462,19.460442,-154.950189,34.3416877169,KIND,AHUD,5.5,1,2.9829651110385025
18.1126053736,19.698593,-155.024497,19.7573,-155.5326,53.6572516175,POHA,NAGD,5.5,1,2.962425918896684
16.0125520112,19.391443,-155.324317,19.7573,-155.5326,46.0201539747,POHA,CPKD,5.5,1,2.8740049645122867
20.4124311613,19.541178,-155.644036,19.384045,-155.101578,59.5536027938,JCUZ,ALEP,5.5,1,2.917516405723777
11.7124165392,19.35369,-155.664418,19.602682,-155.483002,33.5034014295,HSSD,DAND,5.5,1,2.8605028959965937
16.7124559204,19.371567,-155.263462,19.775885,-155.456039,49.1073929747,HPUD,AHUD,5.5,1,2.938370830032062
27.9125,19.51702,-154.861137,19.451827,-155.602737,78.1895074714,SWRD,ERZ4,5.5,1,2.8012362730461264
16.6125,19.450382,-155.524977,19.285863,-155.129087,45.4039470187,KAED,ELEP,5.5,1,2.733119459364936
25.5126074944,19.698593,-155.024497,19.155413,-155.462112,75.6809428295,PPLD,NAGD,5.5,1,2.9664134818878045
22.4124283477,19.2633,-155.869,19.420972,-155.291162,63.1750997098,UWE,KAAD,5.5,1,2.8187530030088475
12.8125,19.155413,-155.462112,19.42476,-155.277582,35.5690044285,UWB,PPLD,5.5,1,2.7761174188097564
31.8126511615,19.51702,-154.861137,19.504323,-155.702741,88.3514406316,TOUO,ERZ4,5.5,1,2.777242304738306
12.4126076082,19.460442,-154.950189,19.420972,-155.291162,36.0717433983,UWE,KIND,5.5,1,2.906056852588358
21.5125544078,19.384045,-155.101578,19.7573,-155.5326,61.2589218682,POHA,JCUZ,5.5,1,2.8475893985880543
20.1125240396,19.775885,-155.456039,19.384045,-155.101578,57.1370895949,JCUZ,HPUD,5.5,1,2.84087116477283
12.5125732167,19.33566,-155.301105,19.402745,-155.627597,35.0951323484,RCOD,MITD,5.5,1,2.804789369908343
21.4126942957,19.485115,-155.597133,19.698593,-155.024497,64.5583150912,NAGD,MOKD,5.5,1,3.0149552503611985
23.3122453933,19.455728,-154.918443,19.529823,-155.456467,57.073211073,PLAD,KLUD,5.5,1,2.448207373855244
11.9125,19.164518,-155.749057,19.451827,-155.602737,35.3265052453,SWRD,HOVE,5.5,1,2.965498866342078
16.1126834461,19.51702,-154.861137,19.42476,-155.277582,44.9004349891,UWB,ERZ4,5.5,1,2.786651592784065
17.5126043986,19.373568,-155.240608,19.504323,-155.702741,50.642393375,TOUO,DEVL,5.5,1,2.8917682500181683
19.7123553422,19.775885,-155.456039,19.39296,-155.109605,55.8390610941,NPOC,HPUD,5.5,1,2.832693512507881
19.012531774,19.541178,-155.644036,19.28123,-155.224645,52.614916907,POLD,ALEP,5.5,1,2.767380879749634
13.4125648286,19.395368,-155.273643,19.246099,-155.615005,39.4957576526,KHU,RIMD,5.5,1,2.944683448491675
12.9125362274,19.398242,-155.266032,19.485115,-155.597133,36.0746613686,MOKD,KKO,5.5,1,2.793770389743472
26.0123276772,19.68466,-155.835697,19.385509,-155.251312,69.7008347527,PUHI,HUAD,5.5,1,2.679530860046535
24.412313903,19.487841,-155.917267,19.427078,-155.267682,68.5378481777,SBL,CACD,5.5,1,2.8075113424327
12.8123159061,19.412086,-155.259872,19.451827,-155.602737,36.2745107961,SWRD,BYL,5.5,1,2.8312220102869574
24.1126488456,19.460442,-154.950189,19.485115,-155.597133,67.9781950723,MOKD,KIND,5.5,1,2.819192346207308
13.1125439978,19.423037,-155.26094,19.155413,-155.462112,36.3969124634,PPLD,HAT,5.5,1,2.775732342214189
15.4128913234,19.28123,-155.224645,19.246099,-155.615005,41.2204596344,KHU,POLD,5.5,1,2.674414473539997
23.0125,19.333395,-155.38565,19.8868,-155.34,61.4485208723,KKUD,DESD,5.5,1,2.670223612049973
14.6126513069,19.379447,-155.169297,19.155413,-155.462112,39.5286470849,PPLD,KNHD,5.5,1,2.70509753874951
24.412463759,19.164518,-155.749057,19.7573,-155.5326,69.4440086027,POHA,HOVE,5.5,1,2.844612870222837
11.412672414,19.384045,-155.101578,19.493172,-155.386023,32.2206576151,MLOD,JCUZ,5.5,1,2.823235123753724
18.1124662068,19.541178,-155.644036,19.379447,-155.169297,52.9647264669,KNHD,ALEP,5.5,1,2.9242139564083955
17.0124774226,19.35369,-155.664418,19.7573,-155.5326,46.771438611,POHA,DAND,5.5,1,2.749243243601141
19.2125074685,19.402745,-155.627597,19.856873,-155.65748,50.369455846,WAID,RCOD,5.5,1,2.621701302059796
12.8126088915,19.698593,-155.024497,19.420972,-155.291162,41.5631099476,UWE,NAGD,5.5,1,3.24392247508416
24.912427036,19.460442,-154.950189,19.402745,-155.627597,71.425825513,RCOD,KIND,5.5,1,2.867076154795567
11.2124025735,19.155413,-155.462112,19.402745,-155.627597,32.4371484096,RCOD,PPLD,5.5,1,2.8929703689255426
18.0124647742,19.384045,-155.101578,19.451827,-155.602737,53.1669948739,SWRD,JCUZ,5.5,1,2.951677937494334
15.9125,19.450382,-155.524977,19.68466,-155.835697,41.6604867691,HUAD,ELEP,5.5,1,2.6180981473118616
22.3122728635,19.237503,-155.397507,19.455728,-154.918443,55.8325873719,KLUD,HTCD,5.5,1,2.5023263077440627
12.7123892944,19.423037,-155.26094,19.451827,-155.602737,36.0346101636,SWRD,HAT,5.5,1,2.834605622050435
20.3125034927,19.391443,-155.324317,19.8868,-155.34,54.860597143,KKUD,CPKD,5.5,1,2.7008289334062665
20.7123606893,19.68466,-155.835697,19.246099,-155.615005,53.7940917375,KHU,HUAD,5.5,1,2.5971975162295244
12.6122351989,19.237503,-155.397507,19.39296,-155.109605,34.8076100793,NPOC,HTCD,5.5,1,2.759828811496935
18.7124578679,19.450382,-155.524977,19.8868,-155.34,52.0602183937,KKUD,ELEP,5.5,1,2.78211546346383
15.3124344139,19.373568,-155.240608,19.50711,-154.82088,46.4893697462,ERZ3,DEVL,5.5,1,3.0360534771661687
30.6125364355,19.35369,-155.664418,19.51702,-154.861137,86.2723775142,ERZ4,DAND,5.5,1,2.818204159461734
25.0122268201,19.68466,-155.835697,19.386532,-155.281715,66.8541983101,OTLD,HUAD,5.5,1,2.672860708922386
17.8123458237,19.164518,-155.749057,19.493172,-155.386023,52.7151277988,MLOD,HOVE,5.5,1,2.959471386899559
12.5125367136,19.485115,-155.597133,19.427078,-155.267682,35.1844677522,SBL,MOKD,5.5,1,2.8119372240448777
12.0125259627,19.333395,-155.38565,19.602682,-155.483002,31.5131766669,HSSD,DESD,5.5,1,2.6233597134150903
15.9125333857,19.333395,-155.38565,19.460442,-154.950189,47.8539660301,KIND,DESD,5.5,1,3.0073128439186543
13.6126785041,19.28123,-155.224645,19.412033,-155.54704,36.8394890578,TRAD,POLD,5.5,1,2.7062630654727005
12.3125330845,19.296253,-155.30748,19.433613,-155.004449,35.2812222288,JOKA,HLPD,5.5,1,2.8654722782605
14.6125,19.46017,-155.27533,19.7573,-155.5326,42.547221375,POHA,RSDD,5.5,1,2.911700350727117
29.2124616566,19.50711,-154.82088,19.775885,-155.456039,72.9591163559,HPUD,ERZ3,5.5,1,2.497534004958335
11.1127160921,19.391443,-155.324317,19.485115,-155.597133,30.4680695548,MOKD,CPKD,5.5,1,2.741730221692577
16.9126119991,19.35369,-155.664418,19.28123,-155.224645,46.9069268726,POLD,DAND,5.5,1,2.773488026278622
19.2124897334,19.296253,-155.30748,19.775885,-155.456039,55.3364282685,HPUD,HLPD,5.5,1,2.8802320280385234
13.3125175174,19.373568,-155.240608,19.698593,-155.024497,42.5319551325,NAGD,DEVL,5.5,1,3.1948844444267595
15.7126770949,19.51702,-154.861137,19.398242,-155.266032,44.5010813839,KKO,ERZ4,5.5,1,2.832176917728685
29.2125644024,19.68466,-155.835697,19.28123,-155.224645,78.1648074788,POLD,HUAD,5.5,1,2.6757256364791533
11.0125,19.333395,-155.38565,19.402438,-155.07508,33.5111699168,KUPD,DESD,5.5,1,3.043012024227015
21.0124989659,19.35369,-155.664418,19.856873,-155.65748,55.7068150875,WAID,DAND,5.5,1,2.651127558787912
17.2125561828,19.296253,-155.30748,19.698593,-155.024497,53.53606359,NAGD,HLPD,5.5,1,3.110291290929642
11.5122996223,19.164518,-155.749057,19.155413,-155.462112,30.2008459543,PPLD,HOVE,5.5,1,2.623354754926565
13.512751624,19.417662,-155.284097,19.246099,-155.615005,39.6204913182,KHU,OBL,5.5,1,2.932081667795184
11.1125281101,19.698593,-155.024497,19.38486,-155.12543,36.3092560608,STCD,NAGD,5.5,1,3.267416352161944
17.9124827579,18.97936,-155.667897,19.466578,-155.58107,54.6997916939,WILD,SPDD,5.5,1,3.05372473672169
20.4125092757,18.97936,-155.667897,19.504323,-155.702741,58.2261318661,TOUO,SPDD,5.5,1,2.8524730144478165
36.8124223942,19.68466,-155.835697,19.460442,-154.950189,96.1713665249,KIND,HUAD,5.5,1,2.6124704724688894
13.0125732899,19.46017,-155.27533,19.7033,-155.080597,33.7908942245,HILB,RSDD,5.5,1,2.596788004316376
15.1126698891,19.373785,-155.2155,19.246099,-155.615005,44.3014316449,KHU,PAUD,5.5,1,2.9314100003502603
22.6123810199,18.97936,-155.667897,19.420972,-155.291162,62.9232948381,UWE,SPDD,5.5,1,2.7826921359022045
24.2123898939,19.541178,-155.644036,19.433613,-155.004449,68.1924698852,JOKA,ALEP,5.5,1,2.8164287038174707
14.1125959553,19.412086,-155.259872,19.246099,-155.615005,41.5966283876,KHU,BYL,5.5,1,2.947482413536989
11.112393597,19.35369,-155.664418,19.155413,-155.462112,30.5627339307,PPLD,DAND,5.5,1,2.750328600577196
15.6125,19.285863,-155.129087,19.529823,-155.456467,43.7226993722,PLAD,KAED,5.5,1,2.800493154344275
31.4124840634,19.164518,-155.749057,19.856873,-155.65748,77.2429312432,WAID,HOVE,5.5,1,2.4589883145599103
11.0125,19.427078,-155.267682,19.248378,-155.498982,31.3370566942,WOOD,SBL,5.5,1,2.845589711164586
22.3125080173,19.775885,-155.456039,19.237503,-155.397507,59.9137798411,HTCD,HPUD,5.5,1,2.685210456603348
15.7125615954,19.417662,-155.284097,19.7573,-155.5326,45.7530256553,POHA,OBL,5.5,1,2.9118756593256334
16.2124572889,19.412086,-155.259872,19.7573,-155.5326,47.7404707625,POHA,BYL,5.5,1,2.944678274969824
11.1124253901,19.420972,-155.291162,19.466578,-155.58107,30.8589202509,WILD,UWE,5.5,1,2.776974347867572
29.4124827033,18.97936,-155.667897,19.7573,-155.5326,87.2804206952,POHA,SPDD,5.5,1,2.9674618622183626
35.2124230856,19.68466,-155.835697,19.433613,-155.004449,91.5471794029,JOKA,HUAD,5.5,1,2.599854579173732
20.4124097379,19.164518,-155.749057,19.46017,-155.27533,59.5794312683,RSDD,HOVE,5.5,1,2.918784799703391
21.7123217552,19.2633,-155.869,19.406623,-155.300005,61.8588204135,WRM,KAAD,5.5,1,2.849019147327489
18.1125,19.333395,-155.38565,19.7573,-155.5326,49.3947990382,POHA,DESD,5.5,1,2.727111058009662
15.8125,19.379447,-155.169297,19.451827,-155.602737,46.2229595619,SWRD,KNHD,5.5,1,2.92319111853913
22.8124093505,19.333395,-155.38565,19.68466,-155.835697,61.185310101,HUAD,DESD,5.5,1,2.6821064430732275
16.2127025228,19.33566,-155.301105,19.504323,-155.702741,46.1290839219,TOUO,MITD,5.5,1,2.8452433428065707
25.7126484124,19.504323,-155.702741,19.7033,-155.080597,68.8834453196,HILB,TOUO,5.5,1,2.6789712290539764
23.2124286681,19.2633,-155.869,19.427078,-155.267682,65.7318451151,SBL,KAAD,5.5,1,2.831752164108226
19.6123383288,19.164518,-155.749057,19.385509,-155.251312,57.7580689925,PUHI,HOVE,5.5,1,2.9449863664489406
13.6125,19.2633,-155.869,19.466578,-155.58107,37.701585369,WILD,KAAD,5.5,1,2.769629779173554
19.7123460518,19.164518,-155.749057,19.427078,-155.267682,58.3484967462,SBL,HOVE,5.5,1,2.959997586937249
17.712535667,19.35369,-155.664418,19.379447,-155.169297,52.0951303915,KNHD,DAND,5.5,1,2.9411446994886097
12.7125,19.698593,-155.024497,19.417662,-155.284097,41.3427364138,OBL,NAGD,5.5,1,3.2521326579193706
17.25,19.50711,-154.82088,19.46017,-155.27533,47.9921240963,RSDD,ERZ3,6.0,1,2.782152121524638
28.7497195318,19.487841,-155.917267,19.39296,-155.109605,85.461896984,NPOC,CACD,6.0,1,2.97261672029429
14.4500090057,19.541178,-155.644036,19.164518,-155.749057,43.1302585454,HOVE,ALEP,6.0,1,2.9847911187035723
14.5500977992,19.398242,-155.266032,19.7033,-155.080597,38.9751157913,HILB,KKO,6.0,1,2.678684111212156
16.15,19.379447,-155.169297,19.402745,-155.627597,48.2104878539,RCOD,KNHD,6.0,1,2.9851695265572755
12.55,19.371567,-155.263462,19.602682,-155.483002,34.4345009164,HSSD,AHUD,6.0,1,2.7437849335776887
15.35,19.698593,-155.024497,19.529823,-155.456467,49.0138381063,PLAD,NAGD,6.0,1,3.19308391571987
15.7498676291,19.455728,-154.918443,19.46017,-155.27533,37.4765760866,RSDD,KLUD,6.0,1,2.379485146742248
12.1498197819,19.427078,-155.267682,19.451827,-155.602737,35.2914631977,SWRD,SBL,6.0,1,2.904690261354732
22.049929423,19.433613,-155.004449,19.402745,-155.627597,65.5359653046,RCOD,JOKA,6.0,1,2.972162134734104
22.0499667965,19.541178,-155.644036,19.698593,-155.024497,67.2828307458,NAGD,ALEP,6.0,1,3.0513801388798383
15.8497880605,19.602682,-155.483002,19.68466,-155.835697,38.0877469415,HUAD,HSSD,6.0,1,2.4030445578272595
15.7499344879,19.541178,-155.644036,19.373568,-155.240608,46.2455148942,DEVL,ALEP,6.0,1,2.936235381152122
15.149982603,19.485115,-155.597133,19.856873,-155.65748,41.637381417,WAID,MOKD,6.0,1,2.748345163693783
18.9500127967,19.8868,-155.34,19.417662,-155.284097,52.2634486695,OBL,KKUD,6.0,1,2.7579637665786314
13.8498619624,19.35369,-155.664418,19.42476,-155.277582,41.3896556863,UWB,DAND,6.0,1,2.988452577987118
32.25,19.164518,-155.749057,19.7033,-155.080597,92.1139819513,HILB,HOVE,6.0,1,2.856247502365892
12.7498230988,19.371567,-155.263462,19.451827,-155.602737,36.7250427055,SWRD,AHUD,6.0,1,2.8804354712150104
20.5500742954,19.164518,-155.749057,19.28123,-155.224645,56.6356652195,POLD,HOVE,6.0,1,2.7559834774990337
18.0501179237,19.7573,-155.5326,19.7033,-155.080597,47.7564294949,HILB,POHA,6.0,1,2.64576828233323
19.6501019661,19.391443,-155.324317,19.2633,-155.869,58.9691390465,KAAD,CPKD,6.0,1,3.0009584249604653
14.5500330882,19.373568,-155.240608,19.51702,-154.861137,42.8953485994,ERZ4,DEVL,6.0,1,2.9481272200121595
15.7500679543,19.28123,-155.224645,19.451827,-155.602737,43.9825666859,SWRD,POLD,6.0,1,2.792531868022329
14.9501037586,19.379447,-155.169297,19.466578,-155.58107,44.3081905634,WILD,KNHD,6.0,1,2.9637379966618527
14.949962916,19.33566,-155.301105,19.698593,-155.024497,49.5686883589,NAGD,MITD,6.0,1,3.315639552914861
13.0498935874,19.423037,-155.26094,19.402745,-155.627597,38.5752824452,RCOD,HAT,6.0,1,2.955984444382397
23.6497844758,19.487841,-155.917267,19.395368,-155.273643,68.3584318674,RIMD,CACD,6.0,1,2.890446292960885
18.0500831022,19.33566,-155.301105,19.7573,-155.5326,52.6188641516,POHA,MITD,6.0,1,2.9151591077819834
20.9498081228,19.390003,-155.293995,18.97936,-155.667897,60.1057333417,SPDD,SDH,6.0,1,2.8690350283583745
20.2501751373,19.2633,-155.869,19.33566,-155.301105,60.2220526681,MITD,KAAD,6.0,1,2.973902806261336
28.2500737033,19.455728,-154.918443,19.246099,-155.615005,76.777891651,KHU,KLUD,6.0,1,2.71779438373753
22.5499305581,19.412086,-155.259872,19.2633,-155.869,66.0908462324,KAAD,BYL,6.0,1,2.9308669515463306
24.8498297699,19.68466,-155.835697,19.398242,-155.266032,67.6716222521,KKO,HUAD,6.0,1,2.7232227696814646
22.150066038,19.28123,-155.224645,18.97936,-155.667897,57.3701296572,SPDD,POLD,6.0,1,2.590065851667327
13.9499733103,19.402745,-155.627597,19.7573,-155.5326,40.4947322111,POHA,RCOD,6.0,1,2.902853741031935
14.15,19.417662,-155.284097,19.7033,-155.080597,38.155087162,HILB,OBL,6.0,1,2.696472590954063
29.5497192557,19.541178,-155.644036,19.455728,-154.918443,76.7538197269,KLUD,ALEP,6.0,1,2.597446664813729
19.2499880194,19.412086,-155.259872,19.8868,-155.34,53.2184897918,KKUD,BYL,6.0,1,2.7645985929012937
25.6500757227,19.50711,-154.82088,19.602682,-155.483002,70.2826044503,HSSD,ERZ3,6.0,1,2.740054462611226
14.3498613226,19.412086,-155.259872,19.35369,-155.664418,42.9859036099,DAND,BYL,6.0,1,2.995562301511604
15.5499545139,19.775885,-155.456039,19.398242,-155.266032,46.3145942779,KKO,HPUD,6.0,1,2.9784392125713097
13.25,19.412033,-155.54704,19.7573,-155.5326,38.250779221,POHA,TRAD,6.0,1,2.8868512619622644
12.850034121,19.371567,-155.263462,19.485115,-155.597133,37.2281214463,MOKD,AHUD,6.0,1,2.89712238082391
13.950142382,19.433613,-155.004449,19.493172,-155.386023,40.6030181625,MLOD,JOKA,6.0,1,2.910580913847192
13.4500157522,19.38486,-155.12543,19.7033,-155.080597,35.5634851356,HILB,STCD,6.0,1,2.6441221921827807
31.4502577977,19.698593,-155.024497,19.246099,-155.615005,79.7042409671,KHU,NAGD,6.0,1,2.534295314200219
23.3499540089,19.385509,-155.251312,19.856873,-155.65748,67.3639921174,WAID,PUHI,6.0,1,2.8849732248604747
28.95,19.2633,-155.869,19.402438,-155.07508,84.8355518015,KUPD,KAAD,6.0,1,2.930416297115717
17.45,19.391443,-155.324317,19.51702,-154.861137,50.5828918522,ERZ4,CPKD,6.0,1,2.898733057432665
14.0503078853,19.495094,-154.915726,19.390003,-155.293995,41.390673615,SDH,P07,6.0,1,2.945890862527261
28.1501482549,19.698593,-155.024497,19.248378,-155.498982,70.4660839715,WOOD,NAGD,6.0,1,2.503222481580864
20.5499484207,19.8868,-155.34,19.402745,-155.627597,61.4909836577,RCOD,KKUD,6.0,1,2.992269488898572
22.05,19.487841,-155.917267,19.391443,-155.324317,63.1748148192,CPKD,CACD,6.0,1,2.865070966857143
15.0498056367,19.371567,-155.263462,19.541178,-155.644036,44.1519096408,ALEP,AHUD,6.0,1,2.9337195912439222
13.0500968365,19.8868,-155.34,19.7033,-155.080597,33.9328778228,HILB,KKUD,6.0,1,2.60020122823094
22.55,19.51702,-154.861137,19.529823,-155.456467,62.5009332127,PLAD,ERZ4,6.0,1,2.7716600094323725
12.1497091132,19.402745,-155.627597,19.390003,-155.293995,35.0699882993,SDH,RCOD,6.0,1,2.886487896339704
18.6498134173,19.164518,-155.749057,19.395368,-155.273643,56.127556939,RIMD,HOVE,6.0,1,3.0095505881541302
14.25,19.68466,-155.835697,19.402745,-155.627597,38.0901651573,RCOD,HUAD,6.0,1,2.672994046126316
22.4499303357,19.2633,-155.869,19.385509,-155.251312,66.3051974486,PUHI,KAAD,6.0,1,2.953470075724962
21.9498716674,19.385509,-155.251312,18.97936,-155.667897,62.7773934288,SPDD,PUHI,6.0,1,2.860034645306703
20.4500923615,19.698593,-155.024497,19.466578,-155.58107,63.7942955043,WILD,NAGD,6.0,1,3.119511363401037
15.4499059239,19.406623,-155.300005,19.7573,-155.5326,45.853206513,POHA,WRM,6.0,1,2.967863153268013
18.0497568319,19.164518,-155.749057,19.406623,-155.300005,54.2780189052,WRM,HOVE,6.0,1,3.0071329719673816
24.550026992,19.460442,-154.950189,19.8868,-155.34,62.4378188381,KKUD,KIND,6.0,1,2.543289213427192
14.1503129708,19.495094,-154.915726,19.406623,-155.300005,41.5227441798,WRM,P07,6.0,1,2.9344046499525924
25.4500227096,19.775885,-155.456039,19.2633,-155.869,71.403362453,KAAD,HPUD,6.0,1,2.805630598752509
13.7500639698,19.2633,-155.869,18.97936,-155.667897,37.8889576659,SPDD,KAAD,6.0,1,2.755547737749988
22.1499308184,19.2633,-155.869,19.42476,-155.277582,64.6616356281,UWB,KAAD,6.0,1,2.9192703199951047
12.7498197345,19.68466,-155.835697,19.485115,-155.597133,33.3831563962,MOKD,HUAD,6.0,1,2.6183237952665186
35.95,18.97936,-155.667897,19.7033,-155.080597,101.144230157,HILB,SPDD,6.0,1,2.813469545396384
19.8499835187,19.8868,-155.34,19.390003,-155.293995,55.2066045539,SDH,KKUD,6.0,1,2.78119145549374
13.8500314011,19.296253,-155.30748,19.460442,-154.950189,41.7029916306,KIND,HLPD,6.0,1,3.011039500407765
14.8501784263,19.406623,-155.300005,19.7033,-155.080597,40.108564139,HILB,WRM,6.0,1,2.700880958303291
22.65,19.2633,-155.869,19.46017,-155.27533,66.0699079802,RSDD,KAAD,6.0,1,2.9169937298101547
12.8500697066,19.373568,-155.240608,19.466578,-155.58107,37.2098049962,WILD,DEVL,6.0,1,2.895688960900224
12.1499765077,19.451827,-155.602737,19.7573,-155.5326,34.6068897803,POHA,SWRD,6.0,1,2.8483091928916915
38.0501058126,19.51702,-154.861137,19.2633,-155.869,109.531968136,KAAD,ERZ4,6.0,1,2.878624534592736
16.8501020436,19.485115,-155.597133,19.38486,-155.12543,50.7640132813,STCD,MOKD,6.0,1,3.0126828401363404
15.1499520227,19.412086,-155.259872,19.775885,-155.456039,45.2261937373,HPUD,BYL,6.0,1,2.9852367630956933
15.9499645796,19.427078,-155.267682,19.504323,-155.702741,46.4727159822,TOUO,SBL,6.0,1,2.9136563752397664
27.05,19.2633,-155.869,19.38486,-155.12543,79.2892536119,STCD,KAAD,6.0,1,2.931210854414048
22.2500363029,19.450382,-155.524977,19.495094,-154.915726,64.157101835,P07,ELEP,6.0,1,2.883460546382928
12.9501467697,19.602682,-155.483002,19.33566,-155.301105,35.191627668,MITD,HSSD,6.0,1,2.7174694074000247
23.9498199084,19.487841,-155.917267,19.398242,-155.266032,69.101786328,KKO,CACD,6.0,1,2.885273734512037
13.0502136076,19.495094,-154.915726,19.427078,-155.267682,37.7140832091,SBL,P07,6.0,1,2.889920758625484
19.2500354157,19.433613,-155.004449,19.412033,-155.54704,57.0346730693,TRAD,JOKA,6.0,1,2.96283470849012
14.2498581543,19.371567,-155.263462,19.35369,-155.664418,42.1716154993,DAND,AHUD,6.0,1,2.959441072511617
28.5501102396,19.50711,-154.82088,19.485115,-155.597133,81.5242603688,MOKD,ERZ3,6.0,1,2.8554797051439404
13.4499715009,19.775885,-155.456039,19.451827,-155.602737,39.034405753,SWRD,HPUD,6.0,1,2.9021924507712176
20.05,19.450382,-155.524977,19.7033,-155.080597,54.386216148,HILB,ELEP,6.0,1,2.712529483690773
21.6498878336,19.68466,-155.835697,19.248378,-155.498982,59.8523472283,WOOD,HUAD,6.0,1,2.7645569200322084
33.8498965521,19.455728,-154.918443,19.856873,-155.65748,89.3245256644,WAID,KLUD,6.0,1,2.638841909809572
38.9497662955,19.487841,-155.917267,19.455728,-154.918443,104.928328406,KLUD,CACD,6.0,1,2.693939871421584
30.55,19.68466,-155.835697,19.698593,-155.024497,85.0677032748,NAGD,HUAD,6.0,1,2.784540205394435
13.9502136866,19.495094,-154.915726,19.420972,-155.291162,40.2658403495,UWE,P07,6.0,1,2.886395954506253
14.449799489,19.541178,-155.644036,19.412086,-155.259872,42.7895557536,BYL,ALEP,6.0,1,2.961256022007351
27.95,19.50711,-154.82088,19.8868,-155.34,68.7679109571,KKUD,ERZ3,6.0,1,2.460390374135957
21.7502107763,19.485115,-155.597133,19.7033,-155.080597,59.3299017246,HILB,MOKD,6.0,1,2.727785138949021
18.0501017461,19.285863,-155.129087,19.466578,-155.58107,51.524160032,WILD,KAED,6.0,1,2.85450801091094
21.6498524727,19.395368,-155.273643,18.97936,-155.667897,61.9671012459,SPDD,RIMD,6.0,1,2.8622412704215505
17.85,19.450382,-155.524977,18.97936,-155.667897,54.2623834954,SPDD,ELEP,6.0,1,3.039909439518208
21.850104029,19.2633,-155.869,19.417662,-155.284097,63.7903620715,OBL,KAAD,6.0,1,2.919453472021728
23.54989017,19.487841,-155.917267,19.46017,-155.27533,67.4666793008,RSDD,CACD,6.0,1,2.8648405072710363
21.149803648,19.386532,-155.281715,18.97936,-155.667897,60.6728885099,SPDD,OTLD,6.0,1,2.868721124776846
28.0499341925,19.164518,-155.749057,19.433613,-155.004449,83.737264805,JOKA,HOVE,6.0,1,2.985292736529474
13.5499121149,19.68466,-155.835697,19.466578,-155.58107,36.0081761823,WILD,HUAD,6.0,1,2.6574472127169027
21.05,19.8868,-155.34,19.373785,-155.2155,58.2726539322,PAUD,KKUD,6.0,1,2.7682970989168645
20.6499895172,19.371567,-155.263462,19.8868,-155.34,57.5983546678,KKUD,AHUD,6.0,1,2.789267985817842
12.5499666611,19.237503,-155.397507,19.384045,-155.101578,35.0769121801,JCUZ,HTCD,6.0,1,2.7949805069064246
13.2500927365,19.420972,-155.291162,19.246099,-155.615005,39.1501291497,KHU,UWE,6.0,1,2.9547060483473624
38.55,19.487841,-155.917267,19.51702,-154.861137,110.910906404,ERZ4,CACD,6.0,1,2.877066313981842
22.1498791531,19.412086,-155.259872,18.97936,-155.667897,64.3102658613,SPDD,BYL,6.0,1,2.9034138478493423
13.1500892291,19.371567,-155.263462,19.698593,-155.024497,44.0399544684,NAGD,AHUD,6.0,1,3.349023242438798
13.05,19.450382,-155.524977,19.379447,-155.169297,38.1728052651,KNHD,ELEP,6.0,1,2.925119177402299
18.0497213462,19.39296,-155.109605,19.402745,-155.627597,54.4202469424,RCOD,NPOC,6.0,1,3.0150186752803845
